address,auditResult,confidence,documentCount,evidenceCount,id,lastEvidenceAt,latitude,legacyId,longitude,mapReady,precision,publishReady,publishedAt,reviewed,sceneReady,sourceFinalUrl,sourceHttpStatus,sourceKind,sourceProbeError,sourceReachable,sourceUrl,state,territoryId,title,usefulnessLevel,usefulnessScore,reasons,warnings
,ready,low,1,1,evt_a2331cb76f5bdb7580e13b95,2026-09-05T19:31:59Z,,,,False,territory,True,2026-09-01T08:10:00Z,False,False,https://zainsk-inform.ru/news/obschestvo/v-rossii-zapustili-mobilnoe-prilozenie-s-knopkoi-sos-dlia-skol-cerez-era-glonass,200,media,,True,https://zainsk-inform.ru/news/obschestvo/v-rossii-zapustili-mobilnoe-prilozenie-s-knopkoi-sos-dlia-skol-cerez-era-glonass,reported,mo-92627101,В России запустили мобильное приложение с кнопкой SOS для школ через «ЭРА-ГЛОНАСС»,useful,87,,
,ready,low,1,1,evt_8e497f8820a516b3df5b008d,2026-09-05T19:32:03Z,,,,False,territory,True,2026-09-01T08:09:00Z,False,False,https://rsloboda-rt.ru/news/obschestvo-i-myi/studenceskii-otriad-iz-tatarstana-stal-lucsim-na-stroitelstve-vsm,200,media,,True,https://rsloboda-rt.ru/news/obschestvo-i-myi/studenceskii-otriad-iz-tatarstana-stal-lucsim-na-stroitelstve-vsm,reported,mo-92701000,Студенческий отряд из Татарстана стал лучшим на строительстве ВСМ,useful,62,,
,needs_review,low,1,1,evt_faa1ebea447752b2ab4f40b2,2026-09-05T19:31:55Z,,,,False,territory,False,2026-09-01T08:07:00Z,False,False,https://alekseyevsk.ru/news/chelovek-i-zakon/sud-alekseevskogo-raiona-ostrafoval-dvux-pianyx-voditelei-na-45-tysiac-rublei,200,media,,True,https://alekseyevsk.ru/news/chelovek-i-zakon/sud-alekseevskogo-raiona-ostrafoval-dvux-pianyx-voditelei-na-45-tysiac-rublei,reported,mo-92606000,Суд Алексеевского района оштрафовал двух пьяных водителей на 45 тысяч рублей,context,0,not_editorially_useful,
,ready,medium,1,2,evt_bde39f719e76f3ee6b167b33,2026-09-05T20:40:50Z,,,,False,territory,True,2026-09-01T08:06:00Z,False,False,https://chistopol-rt.ru/news/obschestvo/studotriad-iz-tatarstana-priznan-lucsim-na-stroitelstve-vsm-moskva-sankt-peterburg,200,media,,True,https://chistopol-rt.ru/news/obschestvo/studotriad-iz-tatarstana-priznan-lucsim-na-stroitelstve-vsm-moskva-sankt-peterburg,reported,mo-92659101,Студотряд из Татарстана признан лучшим на строительстве ВСМ Москва – Санкт-Петербург,useful,70,,
,ready,low,1,1,evt_9c853236c4788845e0bca172,2026-09-05T19:31:57Z,,,,False,territory,True,2026-09-01T08:03:00Z,False,False,https://bugulma-tatarstan.ru/news/news/studotriad-iz-tatarstana-priznan-lucsim-na-stroitelstve-vsm-moskva-sankt-peterburg,200,media,,True,https://bugulma-tatarstan.ru/news/news/studotriad-iz-tatarstana-priznan-lucsim-na-stroitelstve-vsm-moskva-sankt-peterburg,reported,mo-92617101,Студотряд из Татарстана признан лучшим на строительстве ВСМ Москва – Санкт-Петербург,useful,70,,
Новошешминск,needs_review,low,1,1,evt_822c198e7106eab05a67c039,2026-09-05T19:31:50Z,55.0616447,,51.224884,False,settlement,False,2026-09-01T08:00:37Z,False,False,https://t.me/shesmauk/35720,200,media,,True,https://t.me/shesmauk/35720,reported,mo-92645432,Новое назначение в Новошешминске,context,20,not_editorially_useful,
,ready,low,1,1,evt_beb7990158028dfa4c856628,2026-09-05T19:31:58Z,,,,False,territory,True,2026-09-01T08:00:00Z,False,False,https://vuslon.ru/news/obschestvo/vystavka-zdravstvui-k-znaniiam-doroga-otkrylas-v-biblioteke-verxnego-uslona,200,media,,True,https://vuslon.ru/news/obschestvo/vystavka-zdravstvui-k-znaniiam-doroga-otkrylas-v-biblioteke-verxnego-uslona,resolved,mo-92620415,"Выставка «Здравствуй, к знаниям дорога!» открылась в библиотеке Верхнего Услона",useful,87,,
Казань,needs_review,low,1,1,evt_c7230c243d046848c3ad346e,2026-09-05T19:31:56Z,55.7946485,,49.1115022,False,settlement,False,2026-09-01T07:42:00Z,False,False,https://almetievsk-ru.ru/news/goryachie-novosti/putin-predlozil-provesti-igry-kocevnikov-2028-goda-v-kazani,200,media,,True,https://almetievsk-ru.ru/news/goryachie-novosti/putin-predlozil-provesti-igry-kocevnikov-2028-goda-v-kazani,unknown,mo-92701000,"С таким заявлением президент выступил на саммите ШОС в Бишкеке, отметив успешное открытие игр в Киргизии.",context,20,not_editorially_useful,
,needs_review,low,1,1,evt_19775e79470087adec68eb63,2026-09-05T19:31:59Z,,,,False,territory,False,2026-09-01T07:27:00Z,False,False,https://elabuga-rt.ru/news/avtovesti/voditeliam-razresat-pokazyvat-prava-i-sts-cerez-messendzer-maks,200,media,,True,https://elabuga-rt.ru/news/avtovesti/voditeliam-razresat-pokazyvat-prava-i-sts-cerez-messendzer-maks,planned,mo-92626000,Водителям разрешат показывать права и СТС через мессенджер МАКС,context,0,not_editorially_useful,
,needs_review,low,1,1,evt_2d7e65b3d37788343dd27662,2026-09-05T19:32:00Z,,,,False,territory,False,2026-09-01T07:22:00Z,False,False,https://laishevskyi.ru/news/kriminal/ekolider-v-tatarstane-otkryt-dlia-predpriiatii-skol-i-zitelei,200,media,,True,https://laishevskyi.ru/news/kriminal/ekolider-v-tatarstane-otkryt-dlia-predpriiatii-skol-i-zitelei,resolved,mo-92634000,"ЭКОлидер в Татарстане открыт для предприятий, школ и жителей",context,67,not_editorially_useful,
,ready,low,1,1,evt_eff01b161753c5e6a5ff9941,2026-09-05T19:31:58Z,,,,False,territory,True,2026-09-01T07:20:00Z,False,False,https://biektaw.ru/news/v-selskih-poseleniyah/obnovlennaia-kurkacinskaia-skola-otkrylas-ko-dniu-znanii,200,media,,True,https://biektaw.ru/news/v-selskih-poseleniyah/obnovlennaia-kurkacinskaia-skola-otkrylas-ko-dniu-znanii,resolved,mo-92622000,Обновленная Куркачинская школа открылась ко Дню знаний,useful,87,,
,needs_review,low,1,1,evt_837d4be84efe92f2488704a9,2026-09-05T19:31:59Z,,,,False,territory,False,2026-09-01T07:05:00Z,False,False,https://elabuga-rt.ru/news/avtovesti/v-sabinskom-raione-voditel-vaz-pogib-posle-stolknoveniia-s-polupricepom,200,media,,True,https://elabuga-rt.ru/news/avtovesti/v-sabinskom-raione-voditel-vaz-pogib-posle-stolknoveniia-s-polupricepom,reported,mo-92626000,В Сабинском районе водитель ВАЗ погиб после столкновения с полуприцепом,context,20,not_editorially_useful,
Квантовый бульвар,ready,low,1,1,evt_d2dc855d8b06332fe77189d3,2026-09-05T20:40:56Z,55.747386,,48.7448872,True,street,True,2026-09-01T07:00:00Z,False,False,https://vuslon.ru/news/obschestvo/kvantovyi-bulvar-v-innopolise-rekonstruiruiut-po-nacproektu,200,media,,True,https://vuslon.ru/news/obschestvo/kvantovyi-bulvar-v-innopolise-rekonstruiruiut-po-nacproektu,reported,mo-92620000,"Сейчас на объекте продолжаются финальные работы: специалисты устанавливают малые архитектурные формы, досаживают кустарники и деревья, достраивают павильоны ряд",useful,72,,location_provenance_missing
,needs_review,low,1,1,evt_afaa5b2be236d260de269ef3,2026-09-05T19:31:57Z,,,,False,territory,False,2026-09-01T06:34:00Z,False,False,https://buinsk-tat.ru/news/vchera-segodnya-zavtra/zitelnica-buinska-otpravitsia-v-koloniiu-za-narusenie-nadzora,200,media,,True,https://buinsk-tat.ru/news/vchera-segodnya-zavtra/zitelnica-buinska-otpravitsia-v-koloniiu-za-narusenie-nadzora,unknown,mo-92618101,Жительница Буинска отправится в колонию за нарушение надзора,context,0,not_editorially_useful,
,needs_review,low,1,1,evt_854e3ac031efdc3947294e60,2026-09-05T19:31:55Z,,,,False,territory,False,2026-09-01T06:29:00Z,False,False,https://alekseyevsk.ru/news/obrazovanie/privivka-ot-grippa-pocemu-skolnikam-vazno-sdelat-ee-v-sentiabre-oktiabre,200,media,,True,https://alekseyevsk.ru/news/obrazovanie/privivka-ot-grippa-pocemu-skolnikam-vazno-sdelat-ee-v-sentiabre-oktiabre,reported,mo-92606000,"С началом учебного года в школах резко возрастает риск распространения ОРВИ, гриппа и других инфекций.",context,36,not_editorially_useful,
,needs_review,medium,1,1,evt_ac8298c29fa6e14c8a8b8939,2026-09-05T20:41:33Z,,,,False,territory,False,2026-09-01T06:20:00Z,False,False,https://shahrichalli.ru/news/kich-bgen-irtg/cally-mery-nail-mahdiev-45nce-maktap-ukucylaryn-belem-bairame-belan-kotlady,200,media,,True,https://shahrichalli.ru/news/kich-bgen-irtg/cally-mery-nail-mahdiev-45nce-maktap-ukucylaryn-belem-bairame-belan-kotlady,reported,mo-92730000,45нче мәктәп капиталь ремонттан соң укучыларны кабул итте,context,59,not_editorially_useful,
,needs_review,low,1,1,evt_e8a7e8f32be53f92c895e827,2026-09-05T19:32:03Z,,,,False,territory,False,2026-09-01T05:58:00Z,False,False,https://pestrecy-rt.ru/news/obschestvo/zitel-pestrecinskogo-raiona-ostrafovan-za-popytku-skrytsia-ot-policii,200,media,,True,https://pestrecy-rt.ru/news/obschestvo/zitel-pestrecinskogo-raiona-ostrafovan-za-popytku-skrytsia-ot-policii,unknown,mo-92648000,Житель Пестречинского района оштрафован за попытку скрыться от полиции,context,0,not_editorially_useful,
,needs_review,low,1,1,evt_fb63a6adfc7eabf09948fae2,2026-09-05T19:32:02Z,,,,False,territory,False,2026-09-01T05:40:00Z,False,False,https://nurlat-tat.ru/news/novosti/v-tatarstane-startoval-priem-zaiavok-na-konkurs-ekolider,200,media,,True,https://nurlat-tat.ru/news/novosti/v-tatarstane-startoval-priem-zaiavok-na-konkurs-ekolider,reported,mo-92646000,В Татарстане стартовал прием заявок на конкурс «ЭКОлидер»,context,50,not_editorially_useful,
,needs_review,medium,1,1,evt_66363f55755709bf380302e0,2026-09-05T20:41:33Z,,,,False,territory,False,2026-09-01T05:09:01Z,False,False,https://t.me/atannary/29019,200,media,,True,https://t.me/atannary/29019,reported,mo-92608000,К началу учебного года отремонтировали две школы и две детсады в районе Альметьевска,context,0,not_editorially_useful,
,needs_review,medium,1,2,evt_68029399ebf1958b37d7afef,2026-09-05T20:41:33Z,,,,False,territory,False,2026-09-01T05:09:01Z,False,False,https://t.me/atannary/29019,200,media,,True,https://t.me/atannary/29019,reported,mo-92608000,В Альметьевске организовали подвоз 2423 школьников к школе,context,0,not_editorially_useful,
,needs_review,medium,1,2,evt_6924d7edd4564a5cef791dbe,2026-09-05T20:43:28Z,,,,False,territory,False,2026-09-01T05:05:00Z,False,False,https://tetyushy.ru/news/natsproekty/ziteli-tatarstana-mogut-ucastvovat-v-ekologiceskom-konkurse-rossii,200,media,,True,https://tetyushy.ru/news/natsproekty/ziteli-tatarstana-mogut-ucastvovat-v-ekologiceskom-konkurse-rossii,resolved,mo-92655000,В Татарстане стартовал конкурс «ЭКОлидер»,context,59,not_editorially_useful,
,needs_review,low,1,1,evt_a762962f359d29d42cec3447,2026-09-05T19:32:01Z,,,,False,territory,False,2026-09-01T05:01:00Z,False,False,https://mendeleevskyi.ru/news/obschestvo/s-sentiabria-vse-banki-zapustiat-universalnyi-qr-kod-dlia-oplaty,200,media,,True,https://mendeleevskyi.ru/news/obschestvo/s-sentiabria-vse-banki-zapustiat-universalnyi-qr-kod-dlia-oplaty,reported,mo-92639000,С сентября все банки запустят универсальный QR-код для оплаты,context,0,not_editorially_useful,
,needs_review,medium,1,1,evt_90070bd509dfd8c73c4d3475,2026-09-05T20:43:28Z,,,,False,territory,False,2026-09-01T04:19:47Z,False,False,https://t.me/zamansulyshy/17325,200,media,,True,https://t.me/zamansulyshy/17325,reported,mo-92636101,Капитальный ремонт завершён в четырёх школах района,context,20,not_editorially_useful,
,needs_review,medium,1,1,evt_ac98b6436f8ee85d63312bf8,2026-09-05T20:43:28Z,,,,False,territory,False,2026-09-01T04:19:47Z,False,False,https://t.me/zamansulyshy/17325,200,media,,True,https://t.me/zamansulyshy/17325,reported,mo-92636101,1 сентября в районе откроются образовательные учреждения,context,20,not_editorially_useful,
,needs_review,high,0,1,evt_legacy_2d5d693f4ac9685522875175,2026-09-04T15:47:33Z,,public-de1ff80dea047d18,,False,territory,False,2026-09-01T00:00:00Z,True,False,https://media.kpfu.ru/news/pozdravlenie-rektora-kfu-lenara-safina-s-nachalom-novogo-uchebnogo-goda-i-dnyom-znaniy,200,official,,True,https://media.kpfu.ru/news/pozdravlenie-rektora-kfu-lenara-safina-s-nachalom-novogo-uchebnogo-goda-i-dnyom-znaniy,unknown,RU-TA,Поздравление ректора КФУ Ленара Сафина с началом нового учебного года и Днём знаний,noise,0,missing_primary_evidence|not_editorially_useful,
,needs_review,high,0,1,evt_legacy_35f0646c94c9e69a19bdd5ee,2026-09-04T15:47:33Z,,public-f125372dd9e0d6c9,,False,territory,False,2026-09-01T00:00:00Z,True,False,https://media.kpfu.ru/news/1-sentyabrya-v-it-licee,200,official,,True,https://media.kpfu.ru/news/1-sentyabrya-v-it-licee,unknown,RU-TA,Торжественные линейки состоялись в лицеях Казанского университета,context,20,missing_primary_evidence|not_editorially_useful,
,needs_review,high,0,1,evt_legacy_4d92d826b5e5c6ebbcd8e71e,2026-09-04T15:47:33Z,,public-a0e042f1936a9179,,False,territory,False,2026-09-01T00:00:00Z,True,False,https://media.kpfu.ru/news/bolee-1000-shkolnikov-i-ikh-roditeley-posetili-ploschadku-malogo-universiteta-kfu,200,official,,True,https://media.kpfu.ru/news/bolee-1000-shkolnikov-i-ikh-roditeley-posetili-ploschadku-malogo-universiteta-kfu,unknown,mo-92701000,Более 1000 школьников и их родителей посетили площадку Малого университета КФУ,context,16,missing_primary_evidence|not_editorially_useful,
,needs_review,high,0,1,evt_legacy_5baf46bb211e69232a6f43a9,2026-09-04T15:47:31Z,,public-0961be0c2aea8b43,,False,territory,False,2026-09-01T00:00:00Z,True,False,https://media.innopolis.university/news/knowledge-day-2026/,200,official,,True,https://innopolis.university/news/knowledge-day-2026/,unknown,mo-92620109,Дмитрий Чернышенко поздравил студентов и преподавателей Университета Иннополис с Днём знаний,noise,20,missing_primary_evidence|not_editorially_useful,
,needs_review,high,0,1,evt_legacy_697dc3252a16508bd9ca6673,2026-09-04T15:47:33Z,,public-b93c6b6cfb4829bb,,False,territory,False,2026-09-01T00:00:00Z,True,False,https://media.kpfu.ru/news/v-kfu-v-den-znaniy-sostoyalsya-masshtabnyy-koncert,200,official,,True,https://media.kpfu.ru/news/v-kfu-v-den-znaniy-sostoyalsya-masshtabnyy-koncert,unknown,RU-TA,В КФУ в День знаний состоялся масштабный концерт,noise,20,missing_primary_evidence|not_editorially_useful,
,needs_review,high,0,1,evt_legacy_a1b26a9aa67cac7111c27d9e,2026-09-04T15:47:33Z,,public-3d46d723018ea8fa,,False,territory,False,2026-09-01T00:00:00Z,True,False,https://media.kpfu.ru/news/valeriy-falkov-pozdravil-studentov-i-prepodavateley-s-nachalom-uchebnogo-goda,200,official,,True,https://media.kpfu.ru/news/valeriy-falkov-pozdravil-studentov-i-prepodavateley-s-nachalom-uchebnogo-goda,unknown,RU-TA,Валерий Фальков поздравил студентов и преподавателей с началом учебного года,noise,0,missing_primary_evidence|not_editorially_useful,
